"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle","attack_angle","attack_direction","swing_path_tilt","intercept_ball_minus_batter_pos_x_inches","intercept_ball_minus_batter_pos_y_inches"
"SL",2026-07-03,89.4,-1.85,5.91,"Pallante, Andre",608324,669467,NA,"called_strike",NA,NA,NA,NA,8,NA,"R","R","R","CHC","STL","S",NA,NA,0,0,2026,0.38,0.32,0.219330307279424,1.78347189941921,NA,NA,NA,2,5,"Bot",NA,NA,NA,NA,NA,NA,4.24000379525223,-130.22442276002,-4.707352371613,3.53312013100262,25.105560741891,-27.7853313680775,3.126099081,1.57765748,NA,NA,NA,90.4,2268,6.6,824659,671056,676475,802139,691458,691026,665877,701675,691023,53.86,NA,NA,NA,NA,NA,NA,NA,53,1,"Slider",0,14,0,14,14,0,0,14,"Standard","Standard",150,0,-0.046,NA,NA,NA,NA,0.046,NA,-14,-14,0.001,0.001,27,32,28,32,3,2,6,2,NA,1,2.51,-0.38,-0.38,53.4,NA,NA,NA,NA
"SL",2026-07-03,89.8,-1.75,5.99,"Pallante, Andre",691718,669467,"field_out","hit_into_play",NA,NA,NA,NA,5,"Pete Crow-Armstrong flies out to center fielder Nathan Church.","R","L","R","CHC","STL","X",8,"fly_ball",1,0,2026,0.43,-0.03,-0.119744671639197,2.47051199320375,NA,NA,NA,1,5,"Bot",106.89,88.75,NA,NA,NA,NA,3.05986671049289,-130.80328631498,-2.49070539229686,4.35631749038558,26.6777830340332,-32.2372938151223,3.202452428,1.616190945,279,93,50,90.5,2132,6.6,824659,671056,676475,802139,691458,691026,665877,701675,691023,53.94,0.009,0.012,0,1,0,0,3,52,2,"Slider",0,14,0,14,14,0,0,14,"Infield shade","Standard",136,-0.001,-0.305,76.7,7.4,NA,0.015,0.305,93,-14,-14,0.002,0.002,27,24,28,24,3,2,6,2,NA,1,2.85,-0.43,0.43,54.4,21.8273469664708,-5.58563534790933,32.0923598444366,35.0506926400813
"SL",2026-07-03,90.5,-1.83,6.02,"Pallante, Andre",691718,669467,NA,"ball",NA,NA,NA,NA,11,NA,"R","L","R","CHC","STL","B",NA,NA,0,0,2026,0.49,0.15,-0.643468706427547,3.55437231943558,NA,NA,NA,1,5,"Bot",NA,NA,NA,NA,NA,NA,1.85781388064435,-131.890057847779,-0.38551556734152,5.36469882358116,27.0686370110038,-30.5299751183533,3.202452428,1.616190945,NA,NA,NA,91,2062,6.4,824659,671056,676475,802139,691458,691026,665877,701675,691023,54.06,NA,NA,NA,NA,NA,NA,NA,52,1,"Slider",0,14,0,14,14,0,0,14,"Infield shade","Standard",119,0,0.041,NA,NA,NA,NA,-0.041,NA,-14,-14,0.002,0.002,27,24,28,24,3,2,6,2,NA,1,2.62,-0.49,0.49,51.4,NA,NA,NA,NA
"SI",2026-07-03,96.3,-1.6,6.03,"Pallante, Andre",621020,669467,"field_out","hit_into_play",NA,NA,NA,NA,11,"Dansby Swanson grounds out, shortstop Masyn Winn to first baseman Alec Burleson.","R","R","R","CHC","STL","X",6,"ground_ball",2,2,2026,-1.1,1.06,-0.128181612456714,3.39695695978027,NA,NA,NA,0,5,"Bot",109.94,152.53,NA,NA,NA,NA,6.42536291891698,-140.114650931395,-3.74088621110956,-15.9201915919564,28.9346514010759,-17.4894852767607,3.218249672,1.624163386,8,89.8,-23,97,1955,6.5,824659,671056,676475,802139,691458,691026,665877,701675,691023,54.01,0.069,0.062,0,1,0,0,2,51,6,"Sinker",0,14,0,14,14,0,0,14,"Standard","Standard",199,0,-0.238,70.8,6.8,NA,0.072,0.238,89.8,-14,-14,0.002,0.002,27,32,28,32,2,1,6,2,NA,1,1.38,1.1,1.1,55,11.7874335457845,5.08701355112533,24.1473594335244,34.6164846730863
"KC",2026-07-03,81.1,-1.44,6.17,"Pallante, Andre",621020,669467,NA,"ball",NA,NA,NA,NA,14,NA,"R","R","R","CHC","STL","B",NA,NA,1,2,2026,0.31,-1.34,0.047260927542433,0.265846956137135,NA,NA,NA,0,5,"Bot",NA,NA,NA,NA,NA,NA,2.68479088778725,-118.020034355444,-3.6390027479278,2.3471888607138,24.2065780133771,-44.1446301127345,3.218249672,1.624163386,NA,NA,NA,81.4,2840,6.6,824659,671056,676475,802139,691458,691026,665877,701675,691023,53.86,NA,NA,NA,NA,NA,NA,NA,51,5,"Knuckle Curve",0,14,0,14,14,0,0,14,"Standard","Standard",14,0,0.049,NA,NA,NA,NA,-0.049,NA,-14,-14,0.002,0.002,27,32,28,32,2,1,6,2,NA,1,4.83,-0.31,-0.31,65.2,NA,NA,NA,NA
"SI",2026-07-03,96.2,-1.68,6.12,"Pallante, Andre",621020,669467,NA,"foul",NA,NA,NA,NA,3,NA,"R","R","R","CHC","STL","S",NA,NA,1,2,2026,-1.01,1.04,0.416978885861459,3.27330348690083,NA,NA,NA,0,5,"Bot",NA,NA,NA,NA,NA,NA,7.84319530793028,-139.970537308736,-4.21560825446978,-15.0352874569025,28.9581892612091,-17.7171216068987,3.218249672,1.624163386,333,94.1,38,96.8,2021,6.4,824659,671056,676475,802139,691458,691026,665877,701675,691023,54.08,NA,NA,NA,NA,NA,NA,NA,51,4,"Sinker",0,14,0,14,14,0,0,14,"Standard","Standard",199,0,0,70.9,6.5,NA,NA,0,94.1,-14,-14,0.002,0.002,27,32,28,32,2,1,6,2,NA,1,1.41,1.01,1.01,54.5,0.93722906395171,21.8160186998028,28.8300596047584,40.4273612600408
"SL",2026-07-03,88.4,-1.74,6.04,"Pallante, Andre",621020,669467,NA,"called_strike",NA,NA,NA,NA,9,NA,"R","R","R","CHC","STL","S",NA,NA,1,1,2026,0.33,0.07,0.319485359663479,1.65471058899104,NA,NA,NA,0,5,"Bot",NA,NA,NA,NA,NA,NA,4.27409524095674,-128.654871540832,-4.56248914647653,2.85294586277307,25.9953185035873,-30.6407353877364,3.218249672,1.624163386,NA,NA,NA,89,2205,6.6,824659,671056,676475,802139,691458,691026,665877,701675,691023,53.88,NA,NA,NA,NA,NA,NA,NA,51,3,"Slider",0,14,0,14,14,0,0,14,"Standard","Standard",138,0,-0.062,NA,NA,NA,NA,0.062,NA,-14,-14,0.002,0.002,27,32,28,32,2,1,6,2,NA,1,2.84,-0.33,-0.33,61.4,NA,NA,NA,NA
"KC",2026-07-03,80.2,-1.39,6.15,"Pallante, Andre",621020,669467,NA,"ball",NA,NA,NA,NA,14,NA,"R","R","R","CHC","STL","B",NA,NA,0,1,2026,0.02,-1.41,0.851090505029051,0.764771924434338,NA,NA,NA,0,5,"Bot",NA,NA,NA,NA,NA,NA,4.86390727525047,-116.741095045369,-2.18969514894105,-0.801034168381849,23.0702171148808,-44.8111453304223,3.218249672,1.624163386,NA,NA,NA,80.3,2837,6.5,824659,671056,676475,802139,691458,691026,665877,701675,691023,54.03,NA,NA,NA,NA,NA,NA,NA,51,2,"Knuckle Curve",0,14,0,14,14,0,0,14,"Standard","Standard",27,0,0.03,NA,NA,NA,NA,-0.03,NA,-14,-14,0.002,0.002,27,32,28,32,2,1,6,2,NA,1,4.97,-0.02,-0.02,60.6,NA,NA,NA,NA
"SI",2026-07-03,95.3,-1.5,6.11,"Pallante, Andre",621020,669467,NA,"called_strike",NA,NA,NA,NA,8,NA,"R","R","R","CHC","STL","S",NA,NA,0,0,2026,-1.07,1.13,0.109745184464989,1.5567134959166,NA,NA,NA,0,5,"Bot",NA,NA,NA,NA,NA,NA,6.64122471251912,-138.492078152883,-8.67519670326025,-15.2577994764067,30.1980497984116,-15.8234756438826,3.218249672,1.624163386,NA,NA,NA,95.5,1880,6.4,824659,671056,676475,802139,691458,691026,665877,701675,691023,54.05,NA,NA,NA,NA,NA,NA,NA,51,1,"Sinker",0,14,0,14,14,0,0,14,"Standard","Standard",202,0,-0.043,NA,NA,NA,NA,0.043,NA,-14,-14,0.002,0.002,27,32,28,32,2,1,6,2,NA,1,1.38,1.07,1.07,55.6,NA,NA,NA,NA
"SI",2026-07-03,96.8,-1.82,5.95,"Pallante, Andre",608348,669467,"force_out","hit_into_play",NA,NA,NA,NA,2,"Carson Kelly grounds into a force out, second baseman JJ Wetherholt to shortstop Masyn Winn. Nico Hoerner out at 2nd.","R","R","R","CHC","STL","X",4,"ground_ball",2,1,2026,-0.99,0.97,-0.174403771220281,2.94082924264664,NA,NA,663538,2,4,"Bot",140.36,147.97,NA,NA,NA,NA,6.65419152702508,-140.801452936657,-4.56667515777315,-14.6433214384801,30.8757802543345,-18.4214720432355,3.257742782,1.644094488,53,78.2,2,97.3,1921,6.5,824659,671056,676475,802139,691458,691026,665877,701675,691023,53.98,0.187,0.168,0,1,0,0,2,42,4,"Sinker",0,11,0,11,11,0,0,11,"Standard","Standard",201,-0.001,-0.319,67.1,6,NA,0.218,0.319,88,-11,-11,0.003,0.003,27,31,28,32,2,1,6,3,NA,2,1.46,0.99,0.99,54.2,2.4935178432716,19.1417938180599,30.6570122517403,37.117659377391
"SL",2026-07-03,89.4,-1.8,5.96,"Pallante, Andre",608348,669467,NA,"ball",NA,NA,NA,NA,12,NA,"R","R","R","CHC","STL","B",NA,NA,1,1,2026,0.12,0.15,0.432509713778633,3.44644203056143,NA,NA,663538,2,4,"Bot",NA,NA,NA,NA,NA,NA,5.20106175756654,-130.282425068404,-0.373133047769552,0.377930037809181,25.0600362325293,-30.6230798134207,3.257742782,1.644094488,NA,NA,NA,90.2,2120,6.5,824659,671056,676475,802139,691458,691026,665877,701675,691023,53.98,NA,NA,NA,NA,NA,NA,NA,42,3,"Slider",0,11,0,11,11,0,0,11,"Standard","Standard",124,0,0.051,NA,NA,NA,NA,-0.051,NA,-11,-11,0.003,0.003,27,31,28,32,2,1,6,3,NA,2,2.68,-0.12,-0.12,54.1,NA,NA,NA,NA
"SL",2026-07-03,88.3,-1.85,5.93,"Pallante, Andre",608348,669467,NA,"foul",NA,NA,NA,NA,8,NA,"R","R","R","CHC","STL","S",NA,NA,1,0,2026,0.22,0.14,-0.107931851059918,1.59646795040417,NA,NA,663538,2,4,"Bot",NA,NA,NA,NA,NA,NA,3.75498596864295,-128.597983889246,-4.61068079855816,1.72603828225149,23.8686794366011,-29.9247670055132,3.257742782,1.644094488,1,56.7,-64,89.2,2212,6.6,824659,671056,676475,802139,691458,691026,665877,701675,691023,53.94,NA,NA,NA,NA,NA,NA,NA,42,2,"Slider",0,11,0,11,11,0,0,11,"Standard","Standard",143,0,-0.05,70.7,8,NA,NA,0.05,88,-11,-11,0.003,0.003,27,31,28,32,2,1,6,3,NA,2,2.75,-0.22,-0.22,53.9,24.9299446438664,-21.8815940242808,35.7426175787981,37.5881907076499
"SL",2026-07-03,88.9,-1.84,6.01,"Pallante, Andre",608348,669467,NA,"ball",NA,NA,NA,NA,12,NA,"R","R","R","CHC","STL","B",NA,NA,0,0,2026,0.53,0.11,0.623777393703552,4.33651208372772,NA,NA,663538,2,4,"Bot",NA,NA,NA,NA,NA,NA,4.83537398387354,-129.409860032885,1.84037211878398,5.07758027277805,25.4569968824554,-31.5206492343487,3.257742782,1.644094488,NA,NA,NA,89.5,2252,6.5,824659,671056,676475,802139,691458,691026,665877,701675,691023,53.98,NA,NA,NA,NA,NA,NA,NA,42,1,"Slider",0,11,0,11,11,0,0,11,"Standard","Standard",115,0,0.039,NA,NA,NA,NA,-0.039,NA,-11,-11,0.003,0.003,27,31,28,32,2,1,6,3,NA,2,2.76,-0.53,-0.53,57,NA,NA,NA,NA
"FF",2026-07-03,94.9,-1.77,6.02,"Pallante, Andre",624424,669467,"field_out","hit_into_play",NA,NA,NA,NA,6,"Michael Conforto flies out to center fielder Nathan Church.","R","L","R","CHC","STL","X",8,"fly_ball",3,1,2026,0.01,0.86,0.431858969730574,2.61868534983552,NA,NA,663538,1,4,"Bot",112.91,55.25,NA,NA,NA,NA,5.68985180373978,-138.120050705628,-5.01759980345075,-1.0466149848426,29.1869328355333,-20.2895618747877,3.181389436,1.605561024,357,93.1,38,95.5,1962,6.5,824659,671056,676475,802139,691458,691026,665877,701675,691023,53.96,0.049,0.074,0,1,0,0,3,41,5,"4-Seam Fastball",0,11,0,11,11,0,0,11,"Infield shade","Standard",190,-0.002,-0.406,72.8,6.8,NA,0.135,0.406,93.1,-11,-11,0.005,0.005,27,33,28,33,2,1,6,2,NA,1,1.66,-0.01,0.01,57.2,11.6370340176403,5.33953470501771,27.2354547989755,34.323949071786
"FF",2026-07-03,95.3,-1.86,6.04,"Pallante, Andre",624424,669467,NA,"ball",NA,NA,NA,NA,1,NA,"R","L","R","CHC","STL","B",NA,NA,2,1,2026,-0.08,0.93,-0.607216986981584,3.19924887976779,NA,NA,663538,1,4,"Bot",NA,NA,NA,NA,NA,NA,3.43977259290807,-138.897576196827,-3.83563860366242,-1.73477908767418,28.1499451938509,-19.4362549312671,3.181389436,1.605561024,NA,NA,NA,96.2,1986,6.5,824659,671056,676475,802139,691458,691026,665877,701675,691023,54.02,NA,NA,NA,NA,NA,NA,NA,41,4,"4-Seam Fastball",0,11,0,11,11,0,0,11,"Infield shade","Standard",196,0.001,0.095,NA,NA,NA,NA,-0.095,NA,-11,-11,0.004,0.004,27,33,28,33,2,1,6,2,NA,1,1.55,0.08,-0.08,55.2,NA,NA,NA,NA
"KC",2026-07-03,79.8,-1.52,6.09,"Pallante, Andre",624424,669467,NA,"blocked_ball",NA,NA,NA,NA,14,NA,"R","L","R","CHC","STL","B",NA,NA,1,1,2026,0.05,-1.31,0.981172113113126,0.387659524465079,NA,NA,663538,1,4,"Bot",NA,NA,NA,NA,NA,NA,5.36018138290057,-116.152320869886,-2.99138665179359,-0.574662854058313,22.7710049153789,-43.6405725335114,3.181389436,1.605561024,NA,NA,NA,80,2705,6.5,824659,671056,676475,802139,691458,691026,665877,701675,691023,53.98,NA,NA,NA,NA,NA,NA,NA,41,3,"Knuckle Curve",0,11,0,11,11,0,0,11,"Infield shade","Standard",18,0,0.063,NA,NA,NA,NA,-0.063,NA,-11,-11,0.004,0.004,27,33,28,33,2,1,6,2,NA,1,4.9,-0.05,0.05,61.2,NA,NA,NA,NA
"FF",2026-07-03,94.9,-1.57,6,"Pallante, Andre",624424,669467,NA,"swinging_strike",NA,NA,NA,NA,14,NA,"R","L","R","CHC","STL","S",NA,NA,1,0,2026,0.05,0.85,1.16498026784972,1.30536373710419,NA,NA,663538,1,4,"Bot",NA,NA,NA,NA,NA,NA,6.96836890964878,-137.890075296128,-8.32072952898455,-0.831993811742115,29.7168972849766,-19.6315420538381,3.181389436,1.605561024,NA,NA,NA,95.3,2135,6.5,824659,671056,676475,802139,691458,691026,665877,701675,691023,53.96,NA,NA,NA,NA,NA,NA,NA,41,2,"4-Seam Fastball",0,11,0,11,11,0,0,11,"Infield shade","Standard",196,0,-0.047,39.2,6.1,8.888398956,NA,0.047,NA,-11,-11,0.004,0.004,27,33,28,33,2,1,6,2,NA,1,1.68,-0.05,0.05,59.1,-6.98480680669432,21.4346741718713,31.2934081054134,25.2532002710336
"FF",2026-07-03,94.4,-1.67,6.05,"Pallante, Andre",624424,669467,NA,"ball",NA,NA,NA,NA,14,NA,"R","L","R","CHC","STL","B",NA,NA,0,0,2026,-0.11,0.83,0.609551807022864,0.854384495411054,NA,NA,663538,1,4,"Bot",NA,NA,NA,NA,NA,NA,6.13658357280552,-137.212160947198,-9.51174167577312,-2.68605683833692,27.9639412619781,-19.8240708402875,3.181389436,1.605561024,NA,NA,NA,95,2111,6.5,824659,671056,676475,802139,691458,691026,665877,701675,691023,53.96,NA,NA,NA,NA,NA,NA,NA,41,1,"4-Seam Fastball",0,11,0,11,11,0,0,11,"Infield shade","Standard",192,0,0.035,NA,NA,NA,NA,-0.035,NA,-11,-11,0.004,0.004,27,33,28,33,2,1,6,2,NA,1,1.72,0.11,-0.11,58,NA,NA,NA,NA
"SI",2026-07-03,97.7,-1.7,6.03,"Pallante, Andre",663538,669467,"field_error","hit_into_play",NA,NA,NA,NA,2,"Nico Hoerner reaches on a fielding error by first baseman Alec Burleson.","R","R","R","CHC","STL","X",3,"ground_ball",1,2,2026,-0.95,1.08,-0.018842247963228,3.13646394413828,NA,NA,NA,1,4,"Bot",151.52,163.69,NA,NA,NA,NA,6.72603064358316,-142.158607456779,-4.68388382291453,-14.3787241216262,30.5698947879144,-16.5691962154248,3.185777559,1.607775591,8,90.4,-20,98.4,2013,6.5,824659,671056,676475,802139,691458,691026,665877,701675,691023,53.96,0.098,0.095,0.9,1,0,0,2,40,4,"Sinker",0,11,0,11,11,0,0,11,"Standard","Standard",198,0.001,0.544,61.8,5.6,NA,0.118,-0.544,90.4,-11,-11,0.003,0.003,27,29,28,29,2,1,6,2,NA,1,1.29,0.95,0.95,55.5,-9.69329753670743,34.7230116937032,27.0884940005265,39.0602530082763
"SI",2026-07-03,95.6,-1.6,6.09,"Pallante, Andre",663538,669467,NA,"foul",NA,NA,NA,NA,11,NA,"R","R","R","CHC","STL","S",NA,NA,1,1,2026,-1.09,1.21,-1.50423064718248,2.88469491456589,NA,NA,NA,1,4,"Bot",NA,NA,NA,NA,NA,NA,2.76613109364672,-139.237938452437,-5.42963657487511,-14.8347693974612,30.7651113321828,-15.4735591486808,3.185777559,1.607775591,40,49.7,4,96,2121,6.4,824659,671056,676475,802139,691458,691026,665877,701675,691023,54.06,NA,NA,NA,NA,NA,NA,NA,40,3,"Sinker",0,11,0,11,11,0,0,11,"Standard","Standard",199,0,-0.074,68.5,7.1,NA,NA,0.074,88,-11,-11,0.003,0.003,27,29,28,29,2,1,6,2,NA,1,1.28,1.09,1.09,58.1,8.37825092144898,-12.0587437800311,33.6473496224106,21.4369238327944
"KC",2026-07-03,78.8,-1.54,5.99,"Pallante, Andre",663538,669467,NA,"ball",NA,NA,NA,NA,14,NA,"R","R","R","CHC","STL","B",NA,NA,0,1,2026,0.03,-1.29,1.012426280231,0.0594331617756705,NA,NA,NA,1,4,"Bot",NA,NA,NA,NA,NA,NA,5.45360530787554,-114.652939061784,-3.35909202726616,-0.709221313793125,20.9671726805079,-43.1572421959143,3.185777559,1.607775591,NA,NA,NA,79.3,2785,6.6,824659,671056,676475,802139,691458,691026,665877,701675,691023,53.85,NA,NA,NA,NA,NA,NA,NA,40,2,"Knuckle Curve",0,11,0,11,11,0,0,11,"Standard","Standard",16,0,0.035,NA,NA,NA,NA,-0.035,NA,-11,-11,0.003,0.003,27,29,28,29,2,1,6,2,NA,1,4.96,-0.03,-0.03,58.8,NA,NA,NA,NA
"FF",2026-07-03,95.2,-1.54,6.11,"Pallante, Andre",663538,669467,NA,"called_strike",NA,NA,NA,NA,6,NA,"R","R","R","CHC","STL","S",NA,NA,0,0,2026,-0.14,0.97,0.438304952313719,2.4706015955689,NA,NA,NA,1,4,"Bot",NA,NA,NA,NA,NA,NA,5.46331043052222,-138.555716494303,-5.96934679840328,-2.8545625573652,27.8098270078365,-18.6187476929555,3.185777559,1.607775591,NA,NA,NA,96,2126,6.5,824659,671056,676475,802139,691458,691026,665877,701675,691023,53.98,NA,NA,NA,NA,NA,NA,NA,40,1,"4-Seam Fastball",0,11,0,11,11,0,0,11,"Standard","Standard",194,0,-0.043,NA,NA,NA,NA,0.043,NA,-11,-11,0.003,0.003,27,29,28,29,2,1,6,2,NA,1,1.53,0.14,0.14,59.1,NA,NA,NA,NA
"FF",2026-07-03,96.5,-1.71,6.07,"Pallante, Andre",664023,669467,"field_out","hit_into_play",NA,NA,NA,NA,9,"Ian Happ grounds out, first baseman Alec Burleson to pitcher Andre Pallante.","R","L","R","CHC","STL","X",3,"ground_ball",1,1,2026,0.01,1.01,0.652757506031701,1.9845900934899,NA,NA,NA,0,4,"Bot",151.01,161.15,NA,NA,NA,NA,6.19704179154695,-140.320314895497,-7.40495791732009,-1.23867649005173,30.1698562587487,-17.3681575790259,3.136630577,1.582972441,19,82.2,-5,96.7,2207,6.3,824659,671056,676475,802139,691458,691026,665877,701675,691023,54.18,0.174,0.17,0,1,0,0,2,39,3,"4-Seam Fastball",0,11,0,11,11,0,0,11,"Infield shade","Standard",195,-0.001,-0.251,72.5,6.6,NA,0.195,0.251,88,-11,-11,0.004,0.004,27,31,28,32,2,1,6,2,NA,1,1.43,-0.01,0.01,57.7,10.0454370745444,0.801286523197261,40.4235888620303,26.4274918846488
"FS",2026-07-03,89.9,-1.73,5.9,"Pallante, Andre",664023,669467,NA,"ball",NA,NA,NA,NA,13,NA,"R","L","R","CHC","STL","B",NA,NA,0,1,2026,-0.9,0.75,-0.679769194900233,1.13528645256721,NA,NA,NA,0,4,"Bot",NA,NA,NA,NA,NA,NA,4.51292609703168,-130.71785196609,-7.25097983991257,-11.2187017817832,25.9764153959726,-22.284112164504,3.136630577,1.582972441,NA,NA,NA,90.5,786,6.6,824659,671056,676475,802139,691458,691026,665877,701675,691023,53.91,NA,NA,NA,NA,NA,NA,NA,39,2,"Split-Finger",0,11,0,11,11,0,0,11,"Infield shade","Standard",224,0,0.03,NA,NA,NA,NA,-0.03,NA,-11,-11,0.004,0.004,27,31,28,32,2,1,6,2,NA,1,2.06,0.9,-0.9,51.7,NA,NA,NA,NA
"SL",2026-07-03,87.6,-1.75,6.02,"Pallante, Andre",664023,669467,NA,"called_strike",NA,NA,NA,NA,7,NA,"R","L","R","CHC","STL","S",NA,NA,0,0,2026,0.35,0.25,-0.590225479796692,1.6820319371724,NA,NA,NA,0,4,"Bot",NA,NA,NA,NA,NA,NA,2.03856038798219,-127.586406888705,-4.65100466846922,3.41686692475564,25.7533519894072,-28.7534923588703,3.136630577,1.582972441,NA,NA,NA,88.1,2064,6.5,824659,671056,676475,802139,691458,691026,665877,701675,691023,53.99,NA,NA,NA,NA,NA,NA,NA,39,1,"Slider",0,11,0,11,11,0,0,11,"Infield shade","Standard",150,0,-0.043,NA,NA,NA,NA,0.043,NA,-11,-11,0.004,0.004,27,31,28,32,2,1,6,2,NA,1,2.71,-0.35,0.35,54.4,NA,NA,NA,NA
"KC",2026-07-03,79.4,-1.58,6.01,"Pallante, Andre",673548,669467,"field_out","hit_into_play",NA,NA,NA,NA,9,"Seiya Suzuki flies out to center fielder Nathan Church.","R","R","R","CHC","STL","X",8,"fly_ball",3,2,2026,0.25,-1.45,0.463876245108247,1.60474474843734,691718,NA,NA,2,3,"Bot",117.38,41.24,NA,NA,NA,NA,3.97369471051845,-115.613288062427,0.181099289931153,1.44866895648109,22.6280510937806,-45.4167958552887,3.177878937,1.60378937,389,98.6,26,79.7,2652,6.6,824659,671056,676475,802139,691458,691026,665877,701675,691023,53.9,0.483,0.788,0,1,0,0,6,30,7,"Knuckle Curve",0,6,0,6,6,0,0,6,"Standard","Standard",24,-0.016,-0.34,74.3,7.8,NA,1.434,0.34,98.6,-6,-6,0.065,0.065,27,31,28,32,2,1,6,2,NA,1,5.08,-0.25,-0.25,59.3,12.4714673244477,-7.22047044140612,37.1107235838334,42.2811444740779
"SI",2026-07-03,96.3,-1.67,6.02,"Pallante, Andre",673548,669467,NA,"foul",NA,NA,NA,NA,2,NA,"R","R","R","CHC","STL","S",NA,NA,3,2,2026,-0.95,0.95,-0.107871027701997,3.04451632127376,691718,NA,NA,2,3,"Bot",NA,NA,NA,NA,NA,NA,6.32167582050685,-140.137924359945,-4.38486350143721,-13.9097397367929,28.4839317164677,-18.8841840425731,3.177878937,1.60378937,116,83.4,8,97.1,1892,6.5,824659,671056,676475,802139,691458,691026,665877,701675,691023,54,NA,NA,NA,NA,NA,NA,NA,30,6,"Sinker",0,6,0,6,6,0,0,6,"Standard","Standard",186,0,0,77.1,6.4,NA,NA,0,88,-6,-6,0.065,0.065,27,31,28,32,2,1,6,2,NA,1,1.49,0.95,0.95,56.7,0.348208901088129,12.9250552068639,29.5881135086013,35.9344278686634
"SL",2026-07-03,87,-1.79,5.85,"Pallante, Andre",673548,669467,NA,"ball",NA,NA,NA,NA,14,NA,"R","R","R","CHC","STL","B",NA,NA,2,2,2026,0.18,-0.3,1.62301847199574,0.963934923919336,691718,NA,NA,2,3,"Bot",NA,NA,NA,NA,NA,NA,7.77662603771676,-126.541581616765,-4.71770219663902,0.39716890696721,24.7074807701114,-34.6725224165475,3.177878937,1.60378937,NA,NA,NA,87.9,2336,6.8,824659,671056,676475,802139,691458,691026,665877,701675,691023,53.74,NA,NA,NA,NA,NA,NA,NA,30,5,"Slider",0,6,0,6,6,0,0,6,"Standard","Standard",66,0.003,0.072,NA,NA,NA,NA,-0.072,NA,-6,-6,0.062,0.062,27,31,28,32,2,1,6,2,NA,1,3.3,-0.18,-0.18,57.5,NA,NA,NA,NA
"SI",2026-07-03,96.9,-1.55,6.03,"Pallante, Andre",673548,669467,NA,"ball",NA,NA,NA,NA,12,NA,"R","R","R","CHC","STL","B",NA,NA,1,2,2026,-0.87,1.11,0.911289942445716,4.01326215923522,691718,NA,NA,2,3,"Bot",NA,NA,NA,NA,NA,NA,8.55472889625871,-140.900672442154,-2.29891251360578,-13.4868436991377,29.8904482491134,-17.0037938115189,3.177878937,1.60378937,NA,NA,NA,97.6,2011,6.6,824659,671056,676475,802139,691458,691026,665877,701675,691023,53.93,NA,NA,NA,NA,NA,NA,NA,30,4,"Sinker",0,6,0,6,6,0,0,6,"Standard","Standard",193,0.003,0.039,NA,NA,NA,NA,-0.039,NA,-6,-6,0.059,0.059,27,31,28,32,2,1,6,2,NA,1,1.31,0.87,0.87,57.5,NA,NA,NA,NA
"KC",2026-07-03,78,-1.59,6.03,"Pallante, Andre",673548,669467,NA,"foul",NA,NA,NA,NA,8,NA,"R","R","R","CHC","STL","S",NA,NA,1,1,2026,0.38,-1.46,0.0688610651728538,1.68701448882187,691718,NA,NA,2,3,"Bot",NA,NA,NA,NA,NA,NA,2.818620456647,-113.448320423408,0.631115046031359,2.71432743331966,23.3222872364503,-45.0572327097063,3.177878937,1.60378937,3,65.2,-32,77.9,2742,6.6,824659,671056,676475,802139,691458,691026,665877,701675,691023,53.94,NA,NA,NA,NA,NA,NA,NA,30,3,"Knuckle Curve",0,6,0,6,6,0,0,6,"Standard","Standard",17,-0.004,-0.063,72.4,7.9,NA,NA,0.063,88,-6,-6,0.063,0.063,27,31,28,32,2,1,6,2,NA,1,5.25,-0.38,-0.38,63,25.3780996935372,-17.6056368223259,31.5593848428625,36.3823563033227
